lookback,layers,neurons,activation,learning_rate,dropout,batch,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_mape,val_mape,test_mape,train_r2,val_r2,test_r2,epochs_trained,final_learning_rate,final_train_loss,final_val_loss,model_id,total_parameters,model_path,history
72,2,64,sigmoid,0.04,0.02,128,0.000424841,0.002543341,0.002073403,0.010725373,0.014850314,0.013015396,0.02061168,0.050431552,0.045534636,42350.35271,436966.8498,62332.75741,0.133243031,0.034393745,0.02234967,38,0.04,0.000435023,0.002544672,L2N64AsigmoidLB72LR0.04D0.02B128,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_128/saved_models/model_L2N64AsigmoidLB72LR0.04D0.02B128.keras,"{'loss': [0.2760479152202606, 0.00109573092777282, 0.0008304649381898344, 0.0006837425753474236, 0.0006010730867274106, 0.0005464975256472826, 0.0005196462734602392, 0.0005061462870799005, 0.0004900278872810304, 0.00047637513489462435, 0.00046482443576678634, 0.0004611533950082958, 0.0004549938894342631, 0.0004509540449362248, 0.00044725011684931815, 0.0004455774324014783, 0.0004468365223146975, 0.00044173156493343413, 0.00044103918480686843, 0.00044339094893075526, 0.00044100137893110514, 0.00043893774272874, 0.0004395458963699639, 0.00043875680421479046, 0.00043882004683837295, 0.00043919761083088815, 0.00043746139272116125, 0.0004358493897598237, 0.0004393589624669403, 0.00043663789983838797, 0.00043817670666612685, 0.0004385870706755668, 0.00043781829299405217, 0.0004386834625620395, 0.0004383003688417375, 0.00043715297942981124, 0.0004348927177488804, 0.0004350226081442088], 'val_loss': [0.002801551716402173, 0.00268505304120481, 0.0026498062070459127, 0.002617128426209092, 0.0026024109683930874, 0.002598867518827319, 0.0026077053043991327, 0.0026101768016815186, 0.002604528097435832, 0.002595375757664442, 0.002587295603007078, 0.0025816753040999174, 0.0025768186897039413, 0.002569114090874791, 0.0025732393842190504, 0.002567649818956852, 0.0025544478558003902, 0.002552117221057415, 0.0025520347990095615, 0.002554020145907998, 0.0025474911089986563, 0.002549533499404788, 0.0025476268492639065, 0.002547722775489092, 0.002545085269957781, 0.0025444920174777508, 0.0025433830451220274, 0.002543341601267457, 0.0025450983084738255, 0.002545063616707921, 0.002544454066082835, 0.002544709714129567, 0.00254521775059402, 0.0025446414947509766, 0.0025448680389672518, 0.0025447451043874025, 0.002544580027461052, 0.002544672228395939], 'learning_rate': [0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0012499999720603228, 0.0012499999720603228, 0.0012499999720603228, 0.0012499999720603228, 0.0006249999860301614, 0.0006249999860301614, 0.0006249999860301614, 0.0006249999860301614, 0.0003124999930150807, 0.0003124999930150807, 0.0003124999930150807, 0.0003124999930150807, 0.00015624999650754035, 0.00015624999650754035]}"
72,2,64,sigmoid,0.04,0.04,128,0.000426513,0.002543244,0.00208064,0.010678238,0.015452926,0.013028919,0.020652194,0.050430584,0.045614028,41020.17152,472697.3889,59571.11828,0.129832304,0.034430838,0.018937532,48,0.04,0.000436187,0.002543253,L2N64AsigmoidLB72LR0.04D0.04B128,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_128/saved_models/model_L2N64AsigmoidLB72LR0.04D0.04B128.keras,"{'loss': [0.2767404615879059, 0.001292146393097937, 0.0008683021296747029, 0.0006542864139191806, 0.000538401014637202, 0.0004856187151744962, 0.0004702414444182068, 0.0004623548302333802, 0.0004594630445353687, 0.000454675784567371, 0.0004494397435337305, 0.0004447353130672127, 0.0004475016030482948, 0.00044370745308697224, 0.0004427755484357476, 0.0004414357536006719, 0.00044368975795805454, 0.00043996426393277943, 0.0004382971383165568, 0.00044083804823458195, 0.0004389530513435602, 0.0004386418731883168, 0.000438825722085312, 0.00043695501517504454, 0.00043872775859199464, 0.00043746051960624754, 0.0004352744435891509, 0.00043617631308734417, 0.00043743630521930754, 0.00043589036795310676, 0.0004369801899883896, 0.0004366889188531786, 0.0004361337632872164, 0.00043704223935492337, 0.00043696907232515514, 0.0004366434586700052, 0.00043510820250958204, 0.0004345151537563652, 0.00043717154767364264, 0.0004356237768661231, 0.0004337808641139418, 0.00043552127317525446, 0.00043527918751351535, 0.00043564930092543364, 0.00043545442167669535, 0.00043727588490583, 0.0004339286533650011, 0.00043618696508929133], 'val_loss': [0.002841950161382556, 0.002723682438954711, 0.0026827077381312847, 0.002661967184394598, 0.0026613257359713316, 0.0025839267764240503, 0.002559797605499625, 0.002555542392656207, 0.0025547302793711424, 0.0025533821899443865, 0.0025503153447061777, 0.002548176096752286, 0.002547718118876219, 0.0025477951858192682, 0.0025478345341980457, 0.0025462894700467587, 0.0025470107793807983, 0.002546981442719698, 0.0025448952801525593, 0.0025444678030908108, 0.0025441485922783613, 0.0025437665171921253, 0.0025439898017793894, 0.0025438936427235603, 0.002543704817071557, 0.0025441034231334925, 0.002544819377362728, 0.0025444377679377794, 0.0025444235652685165, 0.002544133458286524, 0.002543931594118476, 0.002543695969507098, 0.002543645678088069, 0.0025435572024434805, 0.0025435052812099457, 0.00254335580393672, 0.002543420996516943, 0.0025432435795664787, 0.0025433567352592945, 0.0025432505644857883, 0.0025432526599615812, 0.0025433499831706285, 0.002543442416936159, 0.0025433371774852276, 0.0025434335693717003, 0.002543280366808176, 0.002543304581195116, 0.0025432531256228685], 'learning_rate': [0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0012499999720603228, 0.0012499999720603228, 0.0012499999720603228, 0.0012499999720603228, 0.0006249999860301614, 0.0006249999860301614, 0.0006249999860301614, 0.0006249999860301614, 0.0003124999930150807, 0.0003124999930150807, 0.0003124999930150807, 0.0003124999930150807, 0.00015624999650754035, 0.00015624999650754035, 0.00015624999650754035, 0.00015624999650754035, 7.812499825377017e-05, 7.812499825377017e-05, 7.812499825377017e-05, 7.812499825377017e-05, 3.9062499126885086e-05, 3.9062499126885086e-05]}"
72,2,64,sigmoid,0.04,0.06,128,0.000431722,0.002563595,0.002084693,0.010493026,0.016072486,0.012874402,0.020777923,0.050631957,0.045658435,36419.69526,499198.6587,51571.02355,0.119205001,0.026704269,0.017026428,26,0.04,0.000441447,0.002584445,L2N64AsigmoidLB72LR0.04D0.06B128,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_128/saved_models/model_L2N64AsigmoidLB72LR0.04D0.06B128.keras,"{'loss': [0.2769794464111328, 0.0013277531834319234, 0.0007856006850488484, 0.0005599293508566916, 0.0005013708141632378, 0.00048365298425778747, 0.0004781719471793622, 0.00046805126476101577, 0.00046009497600607574, 0.0004553426115307957, 0.00045472561032511294, 0.0004491695435717702, 0.00045244136708788574, 0.00044748460641130805, 0.00044581975089386106, 0.00044590968172997236, 0.00044748408254235983, 0.0004437332972884178, 0.00044526130659505725, 0.0004463858203962445, 0.00044302575406618416, 0.00044234900269657373, 0.00044326382339932024, 0.000442284595919773, 0.000443727447418496, 0.00044144655112177134], 'val_loss': [0.002899712650105357, 0.002786224940791726, 0.002921232720836997, 0.0026339886244386435, 0.0025852438993752003, 0.0025853498373180628, 0.002608799608424306, 0.002595027908682823, 0.0025663741398602724, 0.0025703366845846176, 0.0025778431445360184, 0.0025709825567901134, 0.0025685252621769905, 0.002570005599409342, 0.002563840476796031, 0.00256359507329762, 0.0025786212645471096, 0.002575208665803075, 0.0025748107582330704, 0.0025716146919876337, 0.0025795076508075, 0.002578118583187461, 0.0025794683024287224, 0.0025773204397410154, 0.0025833668187260628, 0.00258444482460618], 'learning_rate': [0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0012499999720603228, 0.0012499999720603228]}"
72,2,64,sigmoid,0.04,0.08,128,0.000433913,0.002591264,0.002089374,0.010536896,0.017100862,0.013001648,0.020830581,0.050904459,0.045709671,35897.42256,580410.563,50224.23252,0.114734961,0.016199466,0.014819084,26,0.04,0.000442182,0.002637391,L2N64AsigmoidLB72LR0.04D0.08B128,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_128/saved_models/model_L2N64AsigmoidLB72LR0.04D0.08B128.keras,"{'loss': [0.27724939584732056, 0.001290200394578278, 0.0006739915697835386, 0.0005531913484446704, 0.0005113506922498345, 0.0004890300915576518, 0.000485204451251775, 0.0004705498577095568, 0.00046302334521897137, 0.0004578737134579569, 0.00045727923861704767, 0.0004513241001404822, 0.00045437339576892555, 0.00044973878539167345, 0.0004482524236664176, 0.0004480050993151963, 0.0004496023175306618, 0.00044558465015143156, 0.0004463138757273555, 0.0004477680195122957, 0.0004455905291251838, 0.0004443853395059705, 0.0004449344996828586, 0.00044443950173445046, 0.0004462306387722492, 0.0004421818011905998], 'val_loss': [0.0030202872585505247, 0.0033745376858860254, 0.0028289847541600466, 0.002654991578310728, 0.0026558171957731247, 0.0026320121251046658, 0.0026585920713841915, 0.002655227202922106, 0.002596186473965645, 0.002605162328109145, 0.002620317041873932, 0.0026169659104198217, 0.0026021089870482683, 0.0026124948635697365, 0.0025921897031366825, 0.0025912639684975147, 0.0026204348541796207, 0.0026203191373497248, 0.0026177349500358105, 0.0026149514596909285, 0.0026274940464645624, 0.002627996727824211, 0.002625485183671117, 0.0026262153405696154, 0.0026394533924758434, 0.0026373909786343575], 'learning_rate': [0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0012499999720603228, 0.0012499999720603228]}"
72,2,64,sigmoid,0.04,0.1,128,0.000436506,0.002599737,0.002089212,0.01052066,0.017412198,0.01303162,0.020892735,0.050987612,0.045707895,33719.87278,656272.1924,46450.03205,0.109444162,0.012982771,0.014895633,18,0.04,0.0004476,0.002647767,L2N64AsigmoidLB72LR0.04D0.1B128,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_128/saved_models/model_L2N64AsigmoidLB72LR0.04D0.1B128.keras,"{'loss': [0.2779404819011688, 0.0012273405445739627, 0.0006525334320031106, 0.0005564027233049273, 0.0005168759962543845, 0.0004931839066557586, 0.0004861816705670208, 0.000471493840450421, 0.0004665923770517111, 0.00046309223398566246, 0.00045959005365148187, 0.00045349798165261745, 0.00045703191426582634, 0.00045279276673682034, 0.00045097534894011915, 0.0004504989483393729, 0.0004517925262916833, 0.0004475996538531035], 'val_loss': [0.0030746418051421642, 0.003539048135280609, 0.0027247972320765257, 0.002654791809618473, 0.0026649455539882183, 0.0026552164927124977, 0.0026711432728916407, 0.0025997364427894354, 0.0026223380118608475, 0.002634852658957243, 0.0026732259429991245, 0.002659170888364315, 0.0026211251970380545, 0.0026315893046557903, 0.0026084231212735176, 0.0026075418572872877, 0.0026456639170646667, 0.0026477668434381485], 'learning_rate': [0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291]}"
72,2,64,sigmoid,0.06,0.02,128,0.0004237,0.002576155,0.002080726,0.010692333,0.014564081,0.013123641,0.020583975,0.050755835,0.045614979,41525.81279,353456.6407,77484.37238,0.135571566,0.021935818,0.018896643,55,0.06,0.000463885,0.002579813,L2N64AsigmoidLB72LR0.06D0.02B128,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_128/saved_models/model_L2N64AsigmoidLB72LR0.06D0.02B128.keras,"{'loss': [0.4062548875808716, 0.0007022892241366208, 0.0006147325038909912, 0.0005930752377025783, 0.00057361857034266, 0.0005588330677710474, 0.0005503939464688301, 0.0005388972349464893, 0.0005356706096790731, 0.0005229133530519903, 0.0005165583570487797, 0.0005060543771833181, 0.0005025751306675375, 0.0004894890007562935, 0.0004916615434922278, 0.00048551318468526006, 0.00048720533959567547, 0.00048063366557471454, 0.0004759423900395632, 0.00047508973511867225, 0.00047355133574455976, 0.0004747631901409477, 0.0004732855304609984, 0.00047251954674720764, 0.0004705173778347671, 0.00046749526518397033, 0.0004692105867434293, 0.00046966728405095637, 0.0004680361016653478, 0.00046600273344665766, 0.0004680396232288331, 0.00046591079444624484, 0.0004656973760575056, 0.00046204496175050735, 0.00046374090015888214, 0.00046101558837108314, 0.0004636115627363324, 0.00046486163046211004, 0.0004659931582864374, 0.0004595587379299104, 0.0004575179482344538, 0.000464198412373662, 0.000463126169051975, 0.0004628996830433607, 0.0004623251152224839, 0.0004635174700524658, 0.00046087740338407457, 0.00046469480730593204, 0.00046645189286209643, 0.0004627352172974497, 0.0004614117497112602, 0.00046007055789232254, 0.00046312337508425117, 0.00046116072917357087, 0.0004638846730813384], 'val_loss': [0.0026962929405272007, 0.0026840618811547756, 0.002698397496715188, 0.0026521573308855295, 0.0026348663959652185, 0.002674042945727706, 0.0026515403296798468, 0.002637480618432164, 0.0026143782306462526, 0.0026624961756169796, 0.002649917732924223, 0.0026428832206875086, 0.0026338661555200815, 0.002611915348097682, 0.0026181163266301155, 0.0026155703235417604, 0.0026103942655026913, 0.002595464466139674, 0.0025988833513110876, 0.0025992346927523613, 0.002591111697256565, 0.0025898164603859186, 0.0025876504369080067, 0.0025860860478132963, 0.0025817088317126036, 0.002579006366431713, 0.00257819052785635, 0.002578148851171136, 0.002586281392723322, 0.002579833846539259, 0.0025788764469325542, 0.0025798999704420567, 0.0025813772808760405, 0.0025786070618778467, 0.0025804692413657904, 0.002577819162979722, 0.0025800627190619707, 0.002580481581389904, 0.0025780359283089638, 0.0025782266166061163, 0.002581018256023526, 0.0025770682841539383, 0.00257947389036417, 0.0025769458152353764, 0.002576154889538884, 0.0025771157816052437, 0.0025777232367545366, 0.002578882733359933, 0.0025789656210690737, 0.0025786880869418383, 0.002578808693215251, 0.00257903803139925, 0.0025787234771996737, 0.0025797239504754543, 0.0025798133574426174], 'learning_rate': [0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.029999999329447746, 0.029999999329447746, 0.029999999329447746, 0.029999999329447746, 0.014999999664723873, 0.014999999664723873, 0.014999999664723873, 0.014999999664723873, 0.007499999832361937, 0.007499999832361937, 0.007499999832361937, 0.007499999832361937, 0.0037499999161809683, 0.0037499999161809683, 0.0037499999161809683, 0.0037499999161809683, 0.0037499999161809683, 0.0018749999580904841, 0.0018749999580904841, 0.0018749999580904841, 0.0018749999580904841, 0.0009374999790452421, 0.0009374999790452421, 0.0009374999790452421, 0.0009374999790452421, 0.00046874998952262104, 0.00046874998952262104, 0.00046874998952262104, 0.00046874998952262104, 0.00023437499476131052, 0.00023437499476131052, 0.00023437499476131052, 0.00023437499476131052, 0.00011718749738065526, 0.00011718749738065526, 0.00011718749738065526, 0.00011718749738065526, 5.859374869032763e-05, 5.859374869032763e-05, 5.859374869032763e-05, 5.859374869032763e-05, 2.9296874345163815e-05, 2.9296874345163815e-05, 2.9296874345163815e-05, 2.9296874345163815e-05, 1.4648437172581907e-05, 1.4648437172581907e-05, 1.4648437172581907e-05, 1.4648437172581907e-05, 7.324218586290954e-06]}"
72,2,64,sigmoid,0.06,0.04,128,0.000434599,0.002584295,0.002090666,0.011383553,0.015412587,0.013942641,0.020847034,0.050835962,0.045723798,53584.2176,497484.696,93993.06281,0.113335946,0.018845284,0.014210001,37,0.06,0.000463747,0.002585831,L2N64AsigmoidLB72LR0.06D0.04B128,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_128/saved_models/model_L2N64AsigmoidLB72LR0.06D0.04B128.keras,"{'loss': [0.4061000645160675, 0.0007985833799466491, 0.0006861774018034339, 0.0006491586100310087, 0.0006144809303805232, 0.0005802650121040642, 0.0005756344180554152, 0.0005651360261254013, 0.0005579747958108783, 0.000542015943210572, 0.0005385141703300178, 0.0005240523023530841, 0.0005231618415564299, 0.0005089042242616415, 0.0005116264801472425, 0.0005039755487814546, 0.0005007479921914637, 0.0004929843125864863, 0.00048776285257190466, 0.0004891156568191946, 0.00048335440806113183, 0.0004841950722038746, 0.00048292888095602393, 0.0004814639687538147, 0.00048124880413524806, 0.00047602810082025826, 0.00047479404020123184, 0.0004741664743050933, 0.0004725180333480239, 0.00046771226334385574, 0.0004702298028860241, 0.00047011952847242355, 0.0004697593685705215, 0.00046536661102436483, 0.0004683737352024764, 0.00046651141019538045, 0.0004637474485207349], 'val_loss': [0.0026955981738865376, 0.00270734797231853, 0.0026747167576104403, 0.002633520634844899, 0.002636474324390292, 0.0026559054385870695, 0.00263035437092185, 0.0026291930116713047, 0.0026213987730443478, 0.0026529189199209213, 0.0026461808010935783, 0.0026292619295418262, 0.0026300130411982536, 0.002629654947668314, 0.002636750228703022, 0.0026284526102244854, 0.0026231291703879833, 0.002607968868687749, 0.0026081011164933443, 0.002603248693048954, 0.0026030978187918663, 0.002597769256681204, 0.002599121071398258, 0.0025978130288422108, 0.002594528254121542, 0.0025898923631757498, 0.0025842951145023108, 0.002593350363895297, 0.002595967147499323, 0.0025892648845911026, 0.002586774528026581, 0.002587046707049012, 0.0025907240342348814, 0.002586934482678771, 0.002589621115475893, 0.0025870329700410366, 0.002585831331089139], 'learning_rate': [0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.029999999329447746, 0.029999999329447746, 0.029999999329447746, 0.029999999329447746, 0.014999999664723873, 0.014999999664723873, 0.014999999664723873, 0.014999999664723873, 0.007499999832361937, 0.007499999832361937, 0.007499999832361937, 0.007499999832361937, 0.0037499999161809683, 0.0037499999161809683, 0.0037499999161809683, 0.0037499999161809683, 0.0018749999580904841, 0.0018749999580904841, 0.0018749999580904841, 0.0018749999580904841, 0.0018749999580904841, 0.0018749999580904841, 0.0018749999580904841, 0.0018749999580904841, 0.0009374999790452421, 0.0009374999790452421, 0.0009374999790452421, 0.0009374999790452421, 0.00046874998952262104, 0.00046874998952262104, 0.00046874998952262104, 0.00046874998952262104]}"
72,2,64,sigmoid,0.06,0.06,128,0.000444436,0.002603128,0.002093971,0.011640008,0.015840787,0.014235391,0.021081649,0.051020855,0.045759924,60137.02703,602276.7531,98036.62105,0.093266428,0.0116953,0.012651688,50,0.06,0.000475929,0.002604992,L2N64AsigmoidLB72LR0.06D0.06B128,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_128/saved_models/model_L2N64AsigmoidLB72LR0.06D0.06B128.keras,"{'loss': [0.40570133924484253, 0.0008722639759071171, 0.0007434220751747489, 0.0006812239880673587, 0.0006304908893071115, 0.0005901631666347384, 0.0005820984952151775, 0.0005711431731469929, 0.0005627447389997542, 0.0005486029549501836, 0.0005385939148254693, 0.000528182543348521, 0.0005297675379551947, 0.0005149264470674098, 0.0005164131871424615, 0.0005098347901366651, 0.0005083466530777514, 0.0005024197744205594, 0.0004971461603417993, 0.0004959051730111241, 0.0004926364636048675, 0.0004916355246677995, 0.00048740184865891933, 0.00048697181046009064, 0.0004875690792687237, 0.00048296418390236795, 0.0004829483514185995, 0.0004814155981875956, 0.0004807740624528378, 0.00047639477998018265, 0.0004779714217875153, 0.00047946107224561274, 0.00047772336984053254, 0.0004789739614352584, 0.0004781062889378518, 0.00047668168554082513, 0.00047384199569933116, 0.00047887154505588114, 0.00047645068843849003, 0.00047432497376576066, 0.0004740177537314594, 0.0004781252646353096, 0.0004769812512677163, 0.0004774971166625619, 0.0004744698235299438, 0.00047457616892643273, 0.00047607027227059007, 0.0004767753998748958, 0.0004773599503096193, 0.00047592943883500993], 'val_loss': [0.0026861922815442085, 0.0027110150549560785, 0.002633704338222742, 0.0026374205481261015, 0.0026418257039040327, 0.0026583231519907713, 0.0026362226344645023, 0.0026368654798716307, 0.0026330582331866026, 0.002659611636772752, 0.0026554318610578775, 0.0026467437855899334, 0.00264918664470315, 0.0026394606102257967, 0.0026565503794699907, 0.002643827348947525, 0.002637038705870509, 0.002627449342980981, 0.0026269513182342052, 0.0026244993787258863, 0.0026197852566838264, 0.0026160236448049545, 0.002617562422528863, 0.002615950768813491, 0.0026092862244695425, 0.0026107279118150473, 0.0026109362952411175, 0.002610110444948077, 0.002611052943393588, 0.002610196592286229, 0.0026047942228615284, 0.0026075115893036127, 0.002606678055599332, 0.0026042317040264606, 0.0026064945850521326, 0.0026061611715704203, 0.0026043469551950693, 0.0026054605841636658, 0.0026043630205094814, 0.0026031278539448977, 0.002604464767500758, 0.0026037662755697966, 0.0026044524274766445, 0.0026033937465399504, 0.00260374927893281, 0.002604011446237564, 0.002603716216981411, 0.002604243578389287, 0.002604271750897169, 0.002604992128908634], 'learning_rate': [0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.029999999329447746, 0.029999999329447746, 0.029999999329447746, 0.029999999329447746, 0.014999999664723873, 0.014999999664723873, 0.014999999664723873, 0.014999999664723873, 0.007499999832361937, 0.007499999832361937, 0.007499999832361937, 0.007499999832361937, 0.0037499999161809683, 0.0037499999161809683, 0.0037499999161809683, 0.0037499999161809683, 0.0018749999580904841, 0.0018749999580904841, 0.0018749999580904841, 0.0018749999580904841, 0.0009374999790452421, 0.0009374999790452421, 0.0009374999790452421, 0.0009374999790452421, 0.00046874998952262104, 0.00046874998952262104, 0.00046874998952262104, 0.00046874998952262104, 0.00023437499476131052, 0.00023437499476131052, 0.00023437499476131052, 0.00023437499476131052, 0.00011718749738065526, 0.00011718749738065526, 0.00011718749738065526, 0.00011718749738065526, 5.859374869032763e-05, 5.859374869032763e-05, 5.859374869032763e-05, 5.859374869032763e-05, 2.9296874345163815e-05, 2.9296874345163815e-05, 2.9296874345163815e-05, 2.9296874345163815e-05, 1.4648437172581907e-05]}"
72,2,64,sigmoid,0.06,0.08,128,0.000517628,0.00263249,0.00212517,0.014744809,0.018043675,0.016822405,0.022751446,0.051307794,0.046099562,108358.3652,1213882.632,157146.2592,-0.056059886,0.000547663,-0.002059243,13,0.06,0.000524965,0.002663906,L2N64AsigmoidLB72LR0.06D0.08B128,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_128/saved_models/model_L2N64AsigmoidLB72LR0.06D0.08B128.keras,"{'loss': [0.40541043877601624, 0.0009568096720613539, 0.0007864566287025809, 0.0007065281388349831, 0.0006459035794250667, 0.0005928616737946868, 0.0005845308187417686, 0.0005651035462506115, 0.0005605942569673061, 0.0005426172283478081, 0.0005342623335309327, 0.0005265081417746842, 0.00052496453281492], 'val_loss': [0.002675061346963048, 0.002715382259339094, 0.002632490126416087, 0.0026412915904074907, 0.0026367362588644028, 0.002653400180861354, 0.0026406103279441595, 0.0026405227836221457, 0.002636762335896492, 0.0026542271953076124, 0.0026638349518179893, 0.002651521470397711, 0.002663906430825591], 'learning_rate': [0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.029999999329447746, 0.029999999329447746, 0.029999999329447746, 0.029999999329447746, 0.014999999664723873, 0.014999999664723873, 0.014999999664723873, 0.014999999664723873]}"
72,2,64,sigmoid,0.06,0.1,128,0.000486567,0.002634532,0.002114439,0.013367189,0.017391651,0.015773563,0.022058268,0.051327697,0.045983031,89503.56122,991293.1276,129604.6059,0.007310606,-0.00022786,0.003000397,19,0.06,0.000497968,0.002640483,L2N64AsigmoidLB72LR0.06D0.1B128,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_128/saved_models/model_L2N64AsigmoidLB72LR0.06D0.1B128.keras,"{'loss': [0.40570327639579773, 0.0010394180426374078, 0.00083715416258201, 0.000727886043023318, 0.0006550734397023916, 0.0005891109467484057, 0.0005767797701992095, 0.0005580350989475846, 0.0005511342897079885, 0.0005340840434655547, 0.0005251204711385071, 0.0005207484937272966, 0.000517763604875654, 0.0005097928806208074, 0.0005108619807288051, 0.0005056218360550702, 0.0005066137528046966, 0.0005011255852878094, 0.0004979680525138974], 'val_loss': [0.002698657801374793, 0.0027154069393873215, 0.0026368333492428064, 0.0026348272804170847, 0.002644911175593734, 0.002657209988683462, 0.002635396085679531, 0.002637103432789445, 0.0026345320511609316, 0.002655790885910392, 0.0026593096554279327, 0.0026575252413749695, 0.0026585394516587257, 0.0026473598554730415, 0.0026639378629624844, 0.002656505210325122, 0.002641403116285801, 0.002636710647493601, 0.002640482736751437], 'learning_rate': [0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.05999999865889549, 0.029999999329447746, 0.029999999329447746, 0.029999999329447746, 0.029999999329447746, 0.014999999664723873, 0.014999999664723873, 0.014999999664723873, 0.014999999664723873, 0.007499999832361937, 0.007499999832361937, 0.007499999832361937, 0.007499999832361937, 0.0037499999161809683, 0.0037499999161809683]}"
